84960.1            1.02926004
84960.20000000001  1.00302088
84960.3            1.03391647
84960.40000000001  0.94486475
84960.5            0.940836072
84960.6            0.960974455
84960.70000000001  0.935307026
84960.8            0.969953418
84960.90000000001  1.00841939
84961.0            0.982091069
84961.1            1.01981211
84961.20000000001  1.04144382
84961.3            1.05087447
84961.40000000001  1.00004268
84961.5            1.03551161
84961.6            1.06826603
84961.70000000001  1.0485779
84961.8            1.03882718
84961.90000000001  1.0732919
84962.0            0.988844097
84962.1            1.07432294
84962.20000000001  1.01764023
84962.3            1.07399774
84962.40000000001  1.0434618
84962.5            1.00956845
84962.6            0.962309837
84962.70000000001  0.933350325
84962.8            1.08281565
84962.90000000001  1.05782652
84963.0            0.952070773
84963.1            0.966944873
84963.20000000001  1.00563884
84963.3            1.0649817
84963.40000000001  1.01855767
84963.5            1.04411745
84963.6            1.00914717
84963.70000000001  1.0048033
84963.8            1.02803683
84963.90000000001  1.02966988
84964.0            1.04487896
84964.1            0.95318222
84964.20000000001  0.993981063
84964.3            0.980073214
84964.40000000001  0.992300808
84964.5            0.996691644
84964.6            1.03797793
84964.70000000001  1.10668051
84964.8            0.982901037
84964.90000000001  0.983731985
84965.0            0.97849822
84965.1            0.989368141
84965.20000000001  0.972834229
84965.3            0.960246682
84965.40000000001  0.935266316
84965.5            0.985405862
84965.6            1.02453697
84965.70000000001  0.885605335
84965.8            0.972878814
84965.90000000001  0.965959728
84966.0            1.05031729
84966.1            0.939285815
84966.20000000001  0.991129935
84966.3            0.988443553
84966.40000000001  0.96517539
84966.5            0.964130223
84966.6            0.908387363
84966.70000000001  1.09613025
84966.8            1.08251274
84966.90000000001  0.97122097
84967.0            0.980470538
84967.1            0.988243759
84967.20000000001  1.03164017
84967.3            0.987165093
84967.40000000001  0.912463367
84967.5            0.977119267
84967.6            0.911870062
84967.70000000001  0.898788869
84967.8            0.951735616
84967.90000000001  0.948587179
84968.0            0.99075228
84968.1            0.999939024
84968.20000000001  0.947115123
84968.3            0.934480071
84968.40000000001  0.99197948
84968.5            1.03433609
84968.6            1.03395891
84968.70000000001  0.969830871
84968.8            0.97302109
84968.90000000001  0.890507817
84969.0            0.970784664
84969.1            1.00404239
84969.20000000001  0.96906662
84969.3            0.995443583
84969.40000000001  1.03319883
84969.5            0.979109883
84969.6            0.944335878
84969.70000000001  0.97193265
84969.8            1.01137733
84969.90000000001  1.00654233
84970.0            0.947509229
84970.1            0.924589634
84970.20000000001  1.03649473
84970.3            1.03537107
84970.40000000001  0.992217243
84970.5            0.973025441
84970.6            0.969232321
84970.70000000001  0.992126405
84970.8            1.01067472
84970.90000000001  0.975462973
84971.0            0.990416467
84971.1            0.986276686
84971.20000000001  1.03371835
84971.3            1.11469126
84971.40000000001  1.14268577
84971.5            0.946631312
84971.6            0.96813035
84971.70000000001  0.989020467
84971.8            0.945139468
84971.90000000001  1.0387969
84972.0            1.03514123
84972.1            0.99057585
84972.20000000001  0.96631217
84972.3            0.914309561
84972.40000000001  1.08983779
84972.5            0.961968243
84972.6            0.903853297
84972.70000000001  0.952863574
84972.8            0.932419181
84972.90000000001  0.914370179
84973.0            1.01423204
84973.1            1.02428174
84973.20000000001  0.901508629
84973.3            0.920840323
84973.40000000001  1.06452417
84973.5            0.949495792
84973.6            0.967983186
84973.70000000001  0.989556015
84973.8            0.943267941
84973.90000000001  1.06807983
84974.0            1.00763118
84974.1            1.0276767
84974.20000000001  0.927605867
84974.3            0.912772179
84974.40000000001  0.946885526
84974.5            0.992722094
84974.6            0.956926763
84974.70000000001  1.00486624
84974.8            0.963528216
84974.90000000001  0.915430784
84975.0            0.89513725
84975.1            0.981976748
84975.20000000001  1.03931046
84975.3            0.942845106
84975.40000000001  0.97448808
84975.5            1.0509913
84975.6            1.07240796
84975.70000000001  1.01418948
84975.8            0.983783782
84975.90000000001  0.966585934
84976.0            0.953171253
84976.1            0.963341594
84976.20000000001  1.04551411
84976.3            1.01818597
84976.40000000001  1.04279447
84976.5            1.01171434
84976.6            1.00491607
84976.70000000001  1.01635551
84976.8            0.984553099
84976.90000000001  0.982010663
84977.0            0.993827641
84977.1            0.958200812
84977.20000000001  0.988960922
84977.3            0.99165374
84977.40000000001  0.947073102
84977.5            0.978031039
84977.6            1.03491449
84977.70000000001  1.00770605
84977.8            0.889846802
84977.90000000001  0.965754092
84978.0            0.936767757
84978.1            0.96966964
84978.20000000001  0.948515058
84978.3            0.970532656
84978.40000000001  1.0218662
84978.5            1.00918889
84978.6            0.927709341
84978.70000000001  0.929219782
84978.8            0.969604909
84978.90000000001  0.9567855
84979.0            0.990196943
84979.1            1.00534117
84979.20000000001  0.988690972
84979.3            0.937205374
84979.40000000001  0.973666668
84979.5            0.974060476
84979.6            0.940868497
84979.70000000001  0.939593136
84979.8            1.03582919
84979.90000000001  0.987675726
84980.0            0.963152051
84980.1            0.932779431
84980.20000000001  0.954507589
84980.3            1.0382663
84980.40000000001  1.11076629
84980.5            0.976482213
84980.6            0.920860231
84980.70000000001  0.925726891
84980.8            1.00196028
84980.90000000001  0.978048086
84981.0            1.00060177
84981.1            0.948482156
84981.20000000001  0.972004592
84981.3            0.873302341
84981.40000000001  1.00350356
84981.5            0.969621539
84981.6            0.994811356
84981.70000000001  0.972080946
84981.8            1.03873849
84981.90000000001  1.03028071
84982.0            1.01623905
84982.1            0.93695724
84982.20000000001  0.943691313
84982.3            1.00056422
84982.40000000001  1.00970113
84982.5            0.942158461
84982.6            0.964024365
84982.70000000001  0.961813152
84982.8            0.885067463
84982.90000000001  0.885885358
84983.0            0.963599026
84983.1            1.02561259
84983.20000000001  1.00168109
84983.3            0.969331801
84983.40000000001  1.01185668
84983.5            1.01810908
84983.6            0.997722507
84983.70000000001  1.00178862
84983.8            0.9959656
84983.90000000001  0.957179129
84984.0            0.977749288
84984.1            0.984266877
84984.20000000001  1.03755748
84984.3            1.00894964
84984.40000000001  0.97538197
84984.5            1.07823539
84984.6            1.03986549
84984.70000000001  1.04777384
84984.8            1.02010643
84984.90000000001  1.01680601
84985.0            1.04490089
84985.1            1.09449136
84985.20000000001  1.00629103
84985.3            1.03478765
84985.40000000001  1.04870164
84985.5            1.08741891
84985.6            1.11776471
84985.70000000001  1.04286301
84985.8            1.1206969
84985.90000000001  1.07448268
84986.0            1.00431156
84986.1            1.01657605
84986.20000000001  1.00306475
84986.3            0.978451848
84986.40000000001  1.05586791
84986.5            0.981858194
84986.6            0.9676162
84986.70000000001  1.06146049
84986.8            1.08910739
84986.90000000001  0.997332513
84987.0            0.994886518
84987.1            0.906386971
84987.20000000001  0.915690422
84987.3            0.971069038
84987.40000000001  0.949225783
84987.5            0.950110912
84987.6            0.973478973
84987.70000000001  0.958090425
84987.8            0.993294239
84987.90000000001  0.99695915
84988.0            0.974848628
84988.1            1.00347662
84988.20000000001  0.961981058
84988.3            0.970101297
84988.40000000001  0.945033729
84988.5            0.981723428
84988.6            0.953684688
84988.70000000001  1.01594877
84988.8            0.942521989
84988.90000000001  0.939728618
84989.0            0.982521653
84989.1            0.962592542
84989.20000000001  0.956166804
84989.3            0.968662441
84989.40000000001  0.932977974
84989.5            1.00137651
84989.6            0.915215492
84989.70000000001  1.00621283
84989.8            0.895120323
84989.90000000001  0.927316368
84990.0            0.889729559
84990.1            0.963876665
84990.20000000001  0.933483005
84990.3            0.949238598
84990.40000000001  0.993417621
84990.5            0.958334744
84990.6            1.02140033
84990.70000000001  0.99726373
84990.8            0.978806913
84990.90000000001  0.964569867
84991.0            0.956212401
84991.1            0.965158045
84991.20000000001  1.05546343
84991.3            0.912293136
84991.40000000001  0.953135073
84991.5            1.10239196
84991.6            0.950359344
84991.70000000001  0.905010939
84991.8            0.984375238
84991.90000000001  0.95792377
84992.0            1.07915044
84992.1            0.951589346
84992.20000000001  0.98514533
84992.3            0.984090805
84992.40000000001  1.04723775
84992.5            0.953597426
84992.6            1.02340925
84992.70000000001  0.998208702
84992.8            1.05130351
84992.90000000001  0.969154537
84993.0            1.00395417
84993.1            1.03614581
84993.20000000001  0.973531187
84993.3            1.01083374
84993.40000000001  0.996861875
84993.5            0.933629394
84993.6            1.00057983
84993.70000000001  0.970445931
84993.8            1.01907861
84993.90000000001  1.02995872
84994.0            1.01774502
84994.1            0.988460004
84994.20000000001  0.92356652
84994.3            0.932862222
84994.40000000001  0.936838031
84994.5            0.928731322
84994.6            1.00353503
84994.70000000001  1.01584303
84994.8            0.942776203
84994.90000000001  0.950160205
84995.0            0.990243971
84995.1            0.93303436
84995.20000000001  0.938882411
84995.3            0.894622862
84995.40000000001  0.918867946
84995.5            1.01501191
84995.6            1.02459824
84995.70000000001  0.934731662
84995.8            0.990270793
84995.90000000001  1.02651203
84996.0            1.05146658
84996.1            0.928175807
84996.20000000001  0.94897753
