85530.910999999993 1.20480502
85531.164999999994 1.03874636
85531.419999999998 1.05823553
85531.672000000006 1.06717217
85531.978000000003 1.05619013
85532.180999999997 1.04336977
85532.433000000005 1.21199870
85532.687000000005 1.08396769
85532.940000000002 0.970124602
85533.195000000007 1.02569568
85533.448000000004 0.973566234
85533.702000000005 0.677115560
85533.955000000002 0.929231703
85534.212000000000 0.907725155
85534.462000000000 1.00051272
85534.716000000000 0.944109857
85534.970000000001 0.968986213
85535.224000000002 1.07245970
85535.482999999993 0.921108127
85535.731000000000 0.934783578
85535.985000000001 0.984767914
85536.239000000001 0.844552934
85536.494999999995 0.941356301
85536.748999999996 1.05386198
85537.001000000004 1.07022297
85537.252999999997 1.01540184
85537.510999999999 0.915516973
85537.763000000006 0.872598886
85538.017000000007 0.964020908
85538.273000000001 0.835126698
85538.524000000005 0.921597123
85538.778999999995 0.980936944
85539.032000000007 0.980078995
85539.285000000003 0.826165259
85539.538000000000 0.864759624
85539.792000000001 0.874301314
85540.048999999999 0.889326036
85540.301000000007 0.719650388
85540.550000000003 0.812003613
85540.804000000004 0.863472998
85541.057000000001 1.01417851
85541.311000000002 0.820310414
85541.565000000002 0.841334701
85541.819000000003 1.02092206
85542.142000000007 0.937452257
85542.331999999995 0.974165261
85542.580000000002 0.870929182
85542.837000000000 0.914347649
85543.085999999996 1.01662755
85543.339999999997 0.916149020
85543.593999999997 1.02439857
85543.847999999998 0.979486942
85544.100999999995 1.09696591
85544.354999999996 1.11205554
85544.608999999997 1.07308805
85544.862999999998 1.00533342
85545.115999999995 1.00175190
85545.369999999995 0.856679440
85545.623999999996 0.845903873
85545.876999999993 0.960414231
85546.130999999994 1.06117809
85546.384000000005 1.11927891
85546.638000000006 1.03422189
85546.891000000003 0.956681371
85547.145000000004 1.00246727
85547.399000000005 0.951310992
85547.652000000002 1.09576058
85547.906000000003 1.10399795
85548.160000000003 1.05769908
85548.413000000000 1.19959283
85548.667000000001 1.13354337
85548.921000000002 1.15286899
85549.173999999999 1.05565476
85549.428000000000 1.06683326
85549.682000000001 0.942002177
85549.934999999998 0.961978555
85550.188999999998 1.09952068
85550.442999999999 1.04150426
85550.697000000000 1.05519748
85550.949999999997 1.13277972
85551.203999999998 1.00748956
85551.456999999995 1.01460874
85551.712000000000 1.02643359
85551.964999999997 0.992462635
85552.241999999998 0.965710580
85552.472999999998 1.01906073
85552.729000000007 1.00612700
85552.979000000007 1.00626028
85553.232999999993 0.962201834
85553.486999999994 0.909526229
85553.743000000002 0.878177643
85553.994000000006 1.08566809
85554.248000000007 0.894361258
85554.501999999993 1.06355584
85554.755000000005 0.954845428
85555.009000000005 1.04937232
85555.262000000002 0.984103501
85555.516000000003 1.01998007
85555.769000000000 1.11183870
85556.023000000001 0.924269736
85556.293000000005 0.959289372
85556.531000000003 1.05891323
85556.784000000000 0.929539561
85557.038000000000 1.01191926
85557.290999999997 1.10614789
85557.544999999998 0.943398952
85557.798999999999 0.953570008
85558.051999999996 0.989888608
85558.308000000005 0.965674937
85558.561000000002 1.09890437
85558.812999999995 1.08256531
85559.066999999995 1.14569259
85559.320999999996 1.00695395
