85030.06753922     0.36126746
85030.08737415     0.25697006
85030.10724932     1.10068298
85030.12712449     1.02889389
85030.14699966     1.14854239
85030.16687483     1.03554671
85030.18674999     1.28163900
85030.20747006     1.16091869
85030.22734523     1.27370612
85030.24722040     1.13000787
85030.26709557     1.04950826
85030.28697073     0.94931184
85030.30684590     1.05775514
85030.32672107     0.92489207
85030.34744114     1.35819165
85030.36731631     1.26943092
85030.38719147     1.31402385
85030.40706664     1.28460948
85030.42694181     0.71863785
85030.44681698     0.61681666
85030.46753705     0.74578921
85030.48741221     0.66867904
85030.50728738     0.75276429
85030.52716255     0.70905868
85030.54703772     0.73060541
85030.56691289     0.73501819
85030.58678806     1.07292129
85030.60750812     0.99136061
85030.62738329     1.04174688
85030.64725846     0.95118595
85030.66713363     1.06712393
85030.68700880     0.97077296
85030.70688397     1.09047139
85030.72675914     0.94071517
85030.74747920     1.12140115
85030.76735437     1.01557626
85030.78722954     1.15617056
85030.80710471     1.02952538
85030.82697988     0.60052709
85030.84685504     0.51683877
85030.86673021     0.62741573
85030.88745028     0.55004751
85030.90732545     0.54317908
85030.92720062     0.58275236
85030.94707578     0.55377998
85030.96695095     0.58441417
85030.98682612     1.01915563
85031.00754619     1.01020539
85031.02742136     1.01669064
85031.04729652     0.97115847
85031.06717169     0.80816360
85031.08704686     0.67258184
85031.10692203     0.79108243
85031.12679720     0.74585451
85031.14751726     0.52740560
85031.16739243     0.50558948
85031.18726760     0.63151635
85031.20714277     0.50040338
85031.22701794     0.86139027
85031.24689311     0.76587341
85031.26676828     0.85794905
85031.28748834     0.77373200
85031.30736351     1.07579368
85031.32723868     0.97222526
85031.34711385     1.04994671
85031.36698902     1.04886516
85031.38686419     0.68483951
85031.40673935     0.77304203
85031.42745942     0.70321223
85031.44733459     0.79462765
85031.46720976     1.02600711
85031.48708493     0.89470870
85031.50696009     1.06938032
85031.52683526     0.90060583
85031.54755533     0.81556317
85031.56743050     0.76782938
85031.58730567     0.82898644
85031.60718083     0.75993620
85031.62705600     0.60859367
85031.64693117     0.54647990
85031.66676611     0.60043625
85031.68752640     0.55338228
85031.70740157     1.02463204
85031.72727674     0.79983882
85031.74715191     1.02780686
85031.76702708     0.71651767
85031.78686202     1.01933337
85031.80673718     0.82984040
85031.82749748     0.95538302
85031.84737265     0.81509205
85031.86724782     0.99734721
85031.88712299     0.95373047
85031.90695792     1.00579198
85031.92683309     0.96702648
85031.94670826     0.60134818
85031.96746856     0.47404383
85031.98734373     0.59314876
85032.00721890     0.48485539
85032.02705383     0.83917896
85032.04692900     0.66523502
85032.06680417     0.87730255
85032.08756447     0.80618270
85032.10743964     0.91033226
