85474.11860079     0.92718180
85474.52378869     0.97034897
85474.92901683     1.15647541
85475.33424497     1.20930764
85475.73947310     1.28349026
85476.14466101     1.19196793
85476.54988915     1.29451587
85476.95511729     1.02061972
85477.36030519     1.02475581
85477.76641846     1.01417228
85478.17160636     0.97346397
85478.57683450     0.83519141
85478.98206264     0.89217704
85479.38725054     1.05187971
85479.79247868     0.80553536
85480.19770682     0.74153358
85480.60289472     0.77659142
85481.00812286     0.94888060
85481.41335100     0.87872042
85481.81942403     0.85174436
85482.22465217     0.97610070
85482.62984008     0.83662564
85483.03506821     0.56124183
85483.44029635     0.67011828
85483.84548426     0.77347519
85484.25071239     1.07514827
85484.65594053     1.13067591
85485.06116867     1.09715295
85485.46635658     0.89851037
85485.87242961     0.91844333
85486.27765775     0.80829189
85486.68288589     0.77198280
85487.08811402     0.83282355
85487.49330193     1.06337599
85487.89853007     1.01155578
85488.30375820     0.99102673
85488.70894611     1.24394524
85489.11417425     1.17938902
85489.51940238     1.09156882
85489.92459029     1.25125295
85490.33070356     1.38411420
85490.73589146     1.17615355
85491.14111960     1.02464336
85491.54634774     0.93618063
85491.95153564     1.09419394
85492.35676378     1.06879253
85492.76199192     0.89162475
85493.16722006     0.99094099
85493.57240796     1.07075354
85493.97763610     0.99036909
85494.38370913     1.25966228
85494.78893727     1.12936498
85495.19412518     1.23196644
85495.59935331     1.05377870
85496.00458145     1.03778462
85496.40980959     1.05196260
85496.81499749     0.99480880
85497.22022563     1.11788612
85497.62545377     1.23774732
85498.03064167     1.21188876
85498.43675494     1.35786509
85498.84194285     1.08554329
85499.24717098     0.97570105
85499.65239912     1.09331922
85500.05758703     1.10805502
85500.46281517     1.06771634
85500.86804330     1.11688920
85501.27323121     1.12078700
85501.67845935     1.01179899
85502.08368748     0.97358747
85502.48891562     1.24695525
85502.89498866     1.27183487
85503.30017656     1.13895807
85503.70540470     0.90358511
85504.11063284     0.85713525
85504.51582074     1.00173417
85504.92104888     1.16275596
85505.32627702     1.07734763
85505.73150516     1.33381394
85506.13669306     0.96098124
85506.54192120     1.20134680
85506.94799423     0.96315997
85507.35322237     0.87682593
85507.75845051     0.98050391
85508.16363841     0.78478872
85508.56886655     0.67636883
85508.97409469     0.51987004
85509.37928259     0.88301209
85509.78451073     0.93161736
85510.18973887     1.00602394
85510.59492677     1.00089835
85511.00104004     1.00763542
85511.40622795     0.97972000
85511.81145608     1.07959856
85512.21668422     1.03691229
85512.62187213     0.72345224
85513.02710027     0.82098815
85513.43232840     0.90403670
85513.83751631     0.99644296
85514.24274445     0.92970280
85514.64797258     1.13664666
85515.05404562     0.56502997
85515.45927376     0.98939432
85515.86446166     0.96279224
85516.26968980     0.91602481
85516.67491794     0.75429634
85517.08014607     0.88214570
85517.48533398     1.07592574
85517.89056212     1.15335401
85518.29579026     0.95440162
85518.70097816     1.38583479
85519.10709143     0.83600999
85519.51227933     0.81226799
85519.91750747     1.24027683
85520.32273561     1.10076791
85520.72792351     1.28472951
85521.13315165     1.08800335
85521.53837979     1.02617312
85521.94356769     1.01470755
85522.34879583     1.09137281
85522.75402397     0.94178287
85523.15925211     1.05725495
85523.56532514     1.11882801
85523.97051305     1.19959748
85524.37574118     0.97915861
85524.78096932     1.02051490
85525.18615723     0.98240023
85525.59138536     1.01106221
85525.99661350     0.82398924
85526.40184164     0.93499587
85526.80702955     0.97423990
85527.21225768     1.05651935
85527.61833072     0.97221065
85528.02355886     0.87827871
85528.42878699     1.08103013
85528.83397490     0.92644590
85529.23920304     0.80890641
85529.64443117     0.86028869
85530.04961908     0.94339374
85530.45484722     1.00538304
85530.86007535     0.85484893
85531.26526326     0.82425035
85531.67137653     0.72034317
85532.07656443     0.78301315
85532.48179257     0.80563678
85532.88702071     0.85238381
85533.29220861     0.96346689
85533.69743675     0.64838678
85534.10266489     1.04371255
85534.50785279     0.74454278
85534.91308093     0.78433414
85535.31830907     0.71453772
85535.72353721     0.76792685
85536.12961024     0.79183173
85536.53479815     0.58087450
85536.94002628     0.66924080
85537.34525442     0.84449901
85537.75048256     0.88226348
85538.15567046     1.01434270
85538.56089860     0.72908638
85538.96612674     1.05511620
85539.37131464     1.05385137
85539.77654278     0.87358119
85540.18261582     0.80340863
85540.58784395     0.88864909
85540.99307209     0.81957656
85541.39826000     0.82914989
85541.80348814     0.89246100
85542.20871627     0.73282214
85542.61390418     0.90981218
85543.01913232     0.94194980
85543.42436045     0.99720086
85543.82954836     1.12029478
85544.23566163     0.95082891
85544.64084953     0.96706566
85545.04607767     1.12822601
85545.45130581     1.00970901
85545.85649371     1.01362673
85546.26172185     1.14826003
85546.66694999     0.95536034
85547.07217813     0.91241854
85547.47736603     0.94030321
85547.88259417     1.09435098
85548.28782231     0.99864087
85548.69389534     1.06717976
85549.09912348     0.99582919
85549.50431138     1.02133245
85549.90953952     1.20726115
85550.31476766     1.25745283
85550.71995556     1.04895750
85551.12518370     1.06219229
85551.53041184     1.19321624
85551.93559974     1.10718879
85552.34082788     1.12877149
85552.74690092     1.05187703
85553.15212905     1.12534209
85553.55735719     0.94660180
85553.96254510     1.09420214
85554.36777323     1.28026496
85554.77300137     0.93271466
85555.17818928     0.95332746
85555.58341742     0.94093305
85555.98864555     0.84504324
85556.39387369     0.82222794
85556.79994673     1.15414299
85557.20513463     0.92970217
85557.61036277     0.93232592
85558.01559091     1.01797180
85558.42081904     0.65496092
85558.82600695     0.77680477
85559.23123509     0.89899384
85559.63646322     0.91301689
85560.04165113     0.79145343
85560.44687927     0.94758581
85560.85295230     1.07374304
85561.25818044     0.98803971
85561.66340858     0.96997920
85562.06859648     1.10996923
85562.47382462     0.89492243
85562.87905276     0.99586692
85563.28424066     0.98001910
85563.68946880     1.34875448
85564.09469694     1.09636171
85564.49988484     1.05521164
85564.90599811     1.00286562
85565.31118602     0.92464823
85565.71641415     1.12298978
85566.12164229     1.03679586
85566.52683020     0.96100501
85566.93205833     1.11858715
85567.33728647     1.10255828
85567.74251461     1.17325854
85568.14770252     1.22619816
85568.55293065     0.92873662
85568.95815879     1.49967942
85569.36423182     1.38308009
85569.76945996     1.15992465
85570.17464787     1.18873687
85570.57987601     1.30826527
85570.98510414     1.03028939
85571.39029205     1.14704027
85571.79552019     1.27879729
85572.20074832     1.27723617
85572.60593623     1.19103920
85573.01116437     1.39896804
85573.41723740     1.30708779
85573.82246554     1.16976894
85574.22769368     1.25613753
85574.63288158     0.96575049
85575.03810972     0.84841554
85575.44333786     0.76904397
85575.84852576     1.08717200
85576.25375390     0.74609568
85576.65898204     1.00275359
85577.06421018     0.83285908
85577.47028321     1.20329939
85577.87547112     0.95270910
85578.28069925     1.08453516
85578.68592739     1.04394458
85579.09115553     0.80713764
85579.49634343     1.12545910
85579.90157157     1.08614892
85580.30679971     1.39555116
85580.71198761     1.30459436
85581.11721575     1.34170582
85581.52244389     1.30019587
85581.92851692     1.01232982
85582.33374506     0.98993480
85582.73893297     0.97545342
85583.14416111     1.08957017
85583.54938924     0.98897860
85583.95457715     0.74959194
85584.35980529     1.19650317
85584.76503342     1.14074495
85585.17022133     0.84483042
85585.57544947     1.11670134
85585.98152250     0.77517686
85586.38675064     0.78936017
85586.79197878     0.97412481
85587.19716668     0.88825314
85587.60239482     0.73537122
85588.00762296     0.91962013
85588.41285110     0.91228640
85588.81803900     1.05847165
85589.22326714     0.76125638
85589.62849528     1.11329279
85590.03368318     0.94075992
85590.43975621     1.26683634
85590.84498435     0.94810687
85591.25021249     0.86718932
85591.65544063     0.95920294
85592.06062853     1.02866048
85592.46585667     0.90482827
85592.87108481     1.04578820
85593.27627271     0.89841832
85593.68150085     0.73800296
85594.08672899     0.89991522
85594.49280202     0.80536165
85594.89803016     0.85355511
85595.30321807     0.95449677
85595.70844620     0.81695497
85596.11367434     1.10051366
85596.51886225     0.96830012
85596.92409039     1.20520520
85597.32931852     0.99546299
85597.73454666     0.90221037
85598.13973457     0.83244455
85598.54580760     0.66966684
85598.95103574     0.76795451
85599.35626388     1.00496097
85599.76149201     0.89103843
85600.16667992     0.85557148
85600.57190806     0.80160042
85600.97713619     0.85521565
85601.38232410     0.99324298
85601.78755224     0.83877121
85602.19278038     0.92482589
85602.59885341     0.72154458
85603.00408155     0.97652527
85603.40926945     1.02207775
85603.81449759     0.76505693
85604.21972573     0.95938428
85604.62491363     0.94876936
85605.03014177     0.94548841
85605.43536991     0.76037876
85605.84055781     0.75489796
85606.24578595     0.86662651
85606.65101409     0.91858508
85607.05708712     0.73722168
85607.46231526     0.74845803
85607.86750317     0.82603841
85608.27273130     1.01511655
85608.67795944     0.62487679
85609.08318758     0.92381473
85609.48837548     0.58997297
85609.89360362     0.75558750
85610.29883176     0.69541261
85610.70401967     0.73581733
85611.11009270     0.86595905
85611.51532084     0.67949778
85611.92054898     0.90431837
