85586.301200000002 1.01085162
85586.941200000001 1.02286661
85587.581200000001 1.14682269
85588.221200000000 0.979269743
85588.861199999999 0.918676972
85589.501199999999 1.06185234
85590.141199999998 0.935818970
85590.781199999998 0.979657769
85591.421199999997 1.03374207
85592.061199999996 1.01648128
85592.701199999996 0.972831070
85593.341199999995 0.924779177
85593.981199999995 0.899872720
85594.621199999994 0.955990255
85595.261199999994 0.900002658
85595.901199999993 0.932914674
85596.541200000007 0.943602383
85597.181200000006 1.05020630
85597.821200000006 0.972274184
85598.461200000005 0.988464296
85599.101200000005 1.08923578
85599.741200000004 1.05795860
85600.381200000003 0.962240100
85601.021200000003 1.01566136
85601.661200000002 1.06439686
85602.301200000002 0.964729726
85602.941200000001 0.979071140
85603.581200000001 1.08050740
85604.221200000000 0.982334614
85604.861199999999 0.983474314
85605.501199999999 0.967992485
85606.141199999998 0.949034333
85606.781199999998 0.999172926
85607.421199999997 1.00946510
85608.061100000006 0.964266658
85608.701100000006 1.01557040
85609.341100000005 0.970600307
85609.981100000005 1.01356626
85610.621100000004 1.04917824
85611.261100000003 1.01683402
85611.901100000003 0.983618259
85612.541100000002 1.05857491
85613.181100000002 1.01093030
85613.821100000001 0.890097022
85614.461100000000 1.06548214
85615.101100000000 1.03446364
85615.741099999999 1.01937962
85616.381099999999 1.10217965
85617.021099999998 1.01337600
85617.661099999998 0.923869669
85618.301099999997 0.994503856
85618.941099999996 0.966605186
85619.581099999996 1.08263433
85620.221099999995 1.09716988
85620.861099999995 1.03066337
85621.501099999994 1.03000903
85622.141099999993 1.01230991
85622.781099999993 1.00278425
85623.421100000007 0.976675451
85624.061100000006 1.01567888
85624.701100000006 0.864843249
85625.341100000005 0.888072789
85625.981100000005 1.07263088
85626.621100000004 1.07963300
85627.261100000003 1.08228612
85627.901100000003 1.01690960
85628.541100000002 0.989343047
85629.181100000002 0.930163682
85629.821100000001 1.09127653
85630.461100000000 0.944043756
85631.101100000000 1.00719452
85631.741099999999 1.06246090
85632.381099999999 0.954715908
85633.021099999998 1.00505340
85633.661099999998 1.07204592
85634.301099999997 1.02248216
85634.941099999996 1.01567662
85635.581099999996 0.959085584
85636.221099999995 0.952219009
85636.861099999995 1.03901076
85637.501099999994 1.02674985
85638.141099999993 0.980654359
85638.781099999993 1.01882350
85639.421100000007 0.885724366
85640.061100000006 0.937126040
85640.701100000006 0.933623135
85641.341100000005 0.940103710
85641.981100000005 0.995344996
85642.621100000004 0.811482310
85643.261100000003 0.766930699
85643.901100000003 0.882606685
85644.541100000002 0.951323748
85645.181100000002 0.833211124
85645.821100000001 0.821980655
85646.461100000000 0.794549406
85647.101100000000 0.740056992
85647.741099999999 0.623775005
85648.381099999999 0.611779392
85649.021099999998 0.553962886
85649.661099999998 0.626986504
85650.301099999997 0.503247201
85650.941000000006 0.506868422
85651.581000000006 0.545455873
85652.221000000005 0.543212533
85652.861000000004 0.377278388
85653.501000000004 0.481739134
85654.141000000003 0.463110954
85654.781000000003 0.474341869
85655.421000000002 0.471688539
85656.061000000002 0.523880661
85656.701000000001 0.460803479
85657.341000000000 0.442286909
85657.981000000000 0.499248862
85658.620999999999 0.413500726
85659.260999999999 0.495163232
85659.900999999998 0.438697100
85660.540999999997 0.424244016
85661.180999999997 0.425074786
85661.820999999996 0.489837945
85662.460999999996 0.443940818
85663.100999999995 0.432508111
85663.740999999995 0.501057684
85664.380999999994 0.485673547
85665.020999999993 0.469997495
85665.660999999993 0.403743267
85666.301000000007 0.413003296
85666.941000000006 0.459589362
85667.581000000006 0.522807658
85668.221000000005 0.498989791
85668.861000000004 0.436444730
85669.501000000004 0.404596984
85670.141000000003 0.361639887
85670.781000000003 0.379391193
85671.421000000002 0.422906846
85672.061000000002 0.397916049
85672.701000000001 0.414682239
85673.341000000000 0.433543652
85673.981000000000 0.474276602
85674.620999999999 0.392977953
85675.260999999999 0.419053823
85675.900999999998 0.425760508
85676.540999999997 0.453701377
85677.180999999997 0.428936481
85677.820999999996 0.434888065
85678.460999999996 0.409422219
85679.100999999995 0.404493153
85679.740999999995 0.367561340
85680.380999999994 0.384159893
85681.020999999993 0.451036632
85681.660999999993 0.414102226
85682.301000000007 0.450898528
85682.941000000006 0.454699606
85683.581000000006 0.445405960
85684.221000000005 0.463874191
85684.861000000004 0.392417341
85685.501000000004 0.376309812
85686.141000000003 0.398328274
85686.781000000003 0.393629223
85687.421000000002 0.443301946
85688.061000000002 0.462240309
85688.701000000001 0.429831028
85689.341000000000 0.408830494
85689.981000000000 0.394582242
85690.620999999999 0.394190639
85691.260999999999 0.423495501
85691.900999999998 0.452278674
85692.540999999997 0.450491756
85693.180999999997 0.354130208
85693.820900000006 0.438938886
85694.460900000005 0.516765594
85695.100900000005 0.425170958
85695.740900000004 0.465318948
85696.380900000004 0.466444492
85697.020900000003 0.514169872
85697.660900000003 0.477666676
85698.300900000002 0.416810185
85698.940900000001 0.372959733
85699.580900000001 0.442477971
85700.220900000000 0.504253089
85700.860900000000 0.393513978
85701.500899999999 0.428547889
85702.140899999999 0.428565264
85702.780899999998 0.440120280
85703.420899999997 0.457153946
85704.060899999997 0.363290399
85704.700899999996 0.436735421
85705.340899999996 0.448350936
85705.980899999995 0.413632601
85706.620899999994 0.390976489
85707.260899999994 0.444733381
85707.900899999993 0.505081415
85708.540900000007 0.378957570
85709.180900000007 0.396519601
85709.820900000006 0.467366457
